epoch, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J), ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J),TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS
118.0,71.4938,51.8701,70.1028,0.0682192,4.26431,4.9936,83.1311,0.0024037,8.91144,6.73774,47.9054,0.000672101,3.04873,3.86248,7.08733,3.05392e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9054,0.000672101,1.2825,5.34554,1.15367,0.411995,0.2432,2.71067,7.08733,3.05392e-06,76.0265,1.98955,0.00516703,0.952911,13.1743,0.0157343,2.90175
119.0,71.4938,51.8701,70.1032,0.0682325,4.2658,4.99582,83.134,0.00240373,8.91144,6.73774,47.9059,0.000685372,3.05022,3.8647,7.09019,3.06514e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9059,0.000685372,1.2825,5.34755,1.15367,0.413698,0.2432,2.71067,7.09019,3.06514e-06,76.0265,1.98941,0.00516702,0.952908,13.1681,0.0157342,2.90173
120.0,71.4938,51.8701,70.1027,0.0681373,4.26826,4.99768,83.1319,0.00240366,8.91144,6.73774,47.9053,0.000590211,3.05268,3.86655,7.08808,2.99773e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9053,0.000590211,1.2825,5.35328,1.15367,0.412281,0.2432,2.71067,7.08808,2.99773e-06,76.0265,1.98936,0.00516703,0.952911,13.1661,0.0157344,2.90175
121.0,71.4938,51.8701,70.1033,0.0682165,4.26695,4.99717,83.1366,0.00240371,8.91144,6.73774,47.9059,0.000669359,3.05137,3.86605,7.0928,3.0562e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9059,0.000669359,1.2825,5.34959,1.15367,0.414158,0.2432,2.71067,7.0928,3.0562e-06,76.0265,1.9893,0.00516702,0.952908,13.1633,0.0157342,2.90173
122.0,71.4938,51.8701,70.1026,0.0681943,4.26561,4.99449,83.1303,0.0024037,8.91144,6.73774,47.9053,0.000647215,3.05003,3.86337,7.0865,3.03966e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9053,0.000647215,1.2825,5.34869,1.15367,0.411034,0.2432,2.71067,7.0865,3.03966e-06,76.0265,1.98952,0.00516703,0.952911,13.1731,0.0157344,2.90175
123.0,71.4938,51.8701,70.1035,0.0682007,4.27211,5.00305,83.1382,0.00240371,8.91144,6.73774,47.9062,0.000653516,3.05653,3.87193,7.09435,3.04164e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9062,0.000653516,1.2825,5.35894,1.15367,0.415848,0.2432,2.71067,7.09435,3.04164e-06,76.0265,1.98903,0.00516701,0.952907,13.1515,0.0157342,2.90171
124.0,71.4938,51.8701,70.1034,0.0681314,4.2725,5.00297,83.1368,0.00240366,8.91144,6.73774,47.906,0.000584267,3.05692,3.87184,7.09298,2.99394e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.906,0.000584267,1.2825,5.36037,1.15367,0.414725,0.2432,2.71067,7.09298,2.99394e-06,76.0265,1.98905,0.00516702,0.952908,13.1525,0.0157342,2.90172
125.0,71.4938,51.8701,70.1025,0.0681628,4.25966,4.98848,83.1311,0.00240367,8.91144,6.73774,47.9052,0.000615644,3.04408,3.85735,7.08732,3.01732e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9052,0.000615644,1.2825,5.33688,1.15367,0.410885,0.2432,2.71067,7.08732,3.01732e-06,76.0265,1.98976,0.00516704,0.952912,13.1835,0.0157344,2.90176
126.0,71.4938,51.8701,70.1032,0.0681429,4.26572,4.99575,83.1357,0.00240366,8.91144,6.73774,47.9058,0.00059575,3.05014,3.86462,7.09191,3.00109e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.00059575,1.2825,5.34738,1.15367,0.413707,0.2432,2.71067,7.09191,3.00109e-06,76.0265,1.98938,0.00516702,0.952909,13.1667,0.0157343,2.90173
127.0,71.4938,51.8701,70.1024,0.0681479,4.26533,4.99419,83.1317,0.00240368,8.91144,6.73774,47.9051,0.000600782,3.04975,3.86307,7.0879,3.007e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9051,0.000600782,1.2825,5.34817,1.15367,0.410977,0.2432,2.71067,7.0879,3.007e-06,76.0265,1.98951,0.00516704,0.952913,13.1723,0.0157344,2.90177
128.0,71.4938,51.8701,70.1031,0.0681088,4.27086,5.00112,83.1371,0.00240361,8.91144,6.73774,47.9058,0.000561641,3.05528,3.86999,7.0933,2.97635e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.000561641,1.2825,5.35735,1.15367,0.414251,0.2432,2.71067,7.0933,2.97635e-06,76.0265,1.98912,0.00516702,0.95291,13.1555,0.0157343,2.90174
129.0,71.4938,51.8701,70.1023,0.0680813,4.26465,4.99355,83.1305,0.00240359,8.91144,6.73774,47.905,0.000534149,3.04907,3.86243,7.08669,2.95806e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.905,0.000534149,1.2825,5.34675,1.15367,0.411075,0.2432,2.71067,7.08669,2.95806e-06,76.0265,1.98956,0.00516705,0.952914,13.1747,0.0157345,2.90177
130.0,71.4938,51.8701,70.1028,0.0682356,4.26851,4.99816,83.1325,0.00240372,8.91144,6.73774,47.9055,0.000688465,3.05293,3.86703,7.08873,3.0674e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.000688465,1.2825,5.35348,1.15367,0.412813,0.2432,2.71067,7.08873,3.0674e-06,76.0265,1.98933,0.00516703,0.95291,13.1648,0.0157343,2.90174
131.0,71.4938,51.8701,70.103,0.0682173,4.26655,4.99656,83.1327,0.00240372,8.91144,6.73774,47.9056,0.000670186,3.05097,3.86544,7.08891,3.05423e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9056,0.000670186,1.2825,5.34906,1.15367,0.413679,0.2432,2.71067,7.08891,3.05423e-06,76.0265,1.98941,0.00516702,0.95291,13.1679,0.0157343,2.90174
132.0,71.4938,51.8701,70.1031,0.0681857,4.26831,4.99839,83.1371,0.00240367,8.91144,6.73774,47.9057,0.000638563,3.05273,3.86727,7.0933,3.02907e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9057,0.000638563,1.2825,5.3525,1.15367,0.413821,0.2432,2.71067,7.0933,3.02907e-06,76.0265,1.98924,0.00516702,0.952909,13.1605,0.0157343,2.90174
133.0,71.4938,51.8701,70.1026,0.0681922,4.25936,4.98872,83.1341,0.00240368,8.91144,6.73774,47.9053,0.00064504,3.04378,3.85759,7.09033,3.03474e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9053,0.00064504,1.2825,5.33556,1.15367,0.41214,0.2432,2.71067,7.09033,3.03474e-06,76.0265,1.9897,0.00516703,0.952912,13.1808,0.0157344,2.90176
134.0,71.4938,51.8701,70.1034,0.0682329,4.27125,5.00225,83.1394,0.00240372,8.91144,6.73774,47.906,0.00068573,3.05567,3.87113,7.09557,3.06435e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.906,0.00068573,1.2825,5.35716,1.15367,0.41597,0.2432,2.71067,7.09557,3.06435e-06,76.0265,1.98904,0.00516701,0.952908,13.1519,0.0157342,2.90172
135.0,71.4938,51.8701,70.1028,0.0681335,4.26918,4.99905,83.1335,0.00240363,8.91144,6.73774,47.9055,0.000586388,3.0536,3.86793,7.08966,2.99212e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.000586388,1.2825,5.35452,1.15367,0.413339,0.2432,2.71067,7.08966,2.99212e-06,76.0265,1.98928,0.00516703,0.952911,13.1624,0.0157343,2.90175
136.0,71.4938,51.8701,70.1029,0.0681565,4.26429,4.994,83.1333,0.00240367,8.91144,6.73774,47.9056,0.000609317,3.04871,3.86288,7.08947,3.0112e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9056,0.000609317,1.2825,5.34493,1.15367,0.412985,0.2432,2.71067,7.08947,3.0112e-06,76.0265,1.9895,0.00516703,0.95291,13.172,0.0157343,2.90174
137.0,71.4938,51.8701,70.1031,0.0681416,4.26781,4.99794,83.1359,0.00240366,8.91144,6.73774,47.9058,0.000594499,3.05223,3.86681,7.09209,3.00138e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.000594499,1.2825,5.35144,1.15367,0.413937,0.2432,2.71067,7.09209,3.00138e-06,76.0265,1.98928,0.00516702,0.952909,13.1625,0.0157343,2.90174
138.0,71.4938,51.8701,70.1027,0.0682531,4.26466,4.99416,83.1338,0.00240375,8.91144,6.73774,47.9054,0.000705992,3.04908,3.86304,7.08998,3.07849e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9054,0.000705992,1.2825,5.34595,1.15367,0.412487,0.2432,2.71067,7.08998,3.07849e-06,76.0265,1.98948,0.00516703,0.952911,13.171,0.0157343,2.90175
139.0,71.4938,51.8701,70.1028,0.0681458,4.26288,4.992,83.1333,0.00240365,8.91144,6.73774,47.9054,0.000598651,3.0473,3.86087,7.08947,3.00442e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9054,0.000598651,1.2825,5.34291,1.15367,0.411587,0.2432,2.71067,7.08947,3.00442e-06,76.0265,1.98957,0.00516703,0.952911,13.1752,0.0157343,2.90175
140.0,71.4938,51.8701,70.1034,0.0682056,4.26919,4.99954,83.1371,0.00240371,8.91144,6.73774,47.906,0.000658458,3.05361,3.86841,7.0933,3.04623e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.906,0.000658458,1.2825,5.35391,1.15367,0.414447,0.2432,2.71067,7.0933,3.04623e-06,76.0265,1.98919,0.00516701,0.952908,13.1585,0.0157342,2.90172
141.0,71.4938,51.8701,70.1028,0.0682014,4.26382,4.99349,83.1327,0.00240369,8.91144,6.73774,47.9055,0.000654226,3.04824,3.86237,7.08891,3.04207e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.000654226,1.2825,5.34405,1.15367,0.412886,0.2432,2.71067,7.08891,3.04207e-06,76.0265,1.98953,0.00516703,0.952911,13.1734,0.0157343,2.90175
142.0,71.4938,51.8701,70.1031,0.0681816,4.26687,4.99706,83.1385,0.00240368,8.91144,6.73774,47.9058,0.000634462,3.0513,3.86594,7.09469,3.02843e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.000634462,1.2825,5.34948,1.15367,0.41408,0.2432,2.71067,7.09469,3.02843e-06,76.0265,1.98927,0.00516702,0.952909,13.1617,0.0157343,2.90173
143.0,71.4938,51.8701,70.1026,0.0681409,4.26344,4.99274,83.134,0.00240365,8.91144,6.73774,47.9052,0.000593725,3.04786,3.86161,7.09015,3.00026e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9052,0.000593725,1.2825,5.3438,1.15367,0.412003,0.2432,2.71067,7.09015,3.00026e-06,76.0265,1.98953,0.00516704,0.952912,13.1733,0.0157344,2.90176
144.0,71.4938,51.8701,70.1029,0.0681421,4.26859,4.99858,83.1371,0.00240367,8.91144,6.73774,47.9056,0.000595008,3.05301,3.86746,7.0933,3.0023e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9056,0.000595008,1.2825,5.35318,1.15367,0.413624,0.2432,2.71067,7.0933,3.0023e-06,76.0265,1.98923,0.00516703,0.95291,13.16,0.0157343,2.90174
145.0,71.4938,51.8701,70.1022,0.0682079,4.26193,4.99064,83.1319,0.00240371,8.91144,6.73774,47.9049,0.000660783,3.04635,3.85952,7.08807,3.04665e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9049,0.000660783,1.2825,5.34155,1.15367,0.410642,0.2432,2.71067,7.08807,3.04665e-06,76.0265,1.98965,0.00516704,0.952913,13.1787,0.0157345,2.90177
146.0,71.4938,51.8701,70.1022,0.0681216,4.25876,4.98705,83.1289,0.0024036,8.91144,6.73774,47.9049,0.00057444,3.04319,3.85593,7.08511,2.98486e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9049,0.00057444,1.2825,5.33579,1.15367,0.409651,0.2432,2.71067,7.08511,2.98486e-06,76.0265,1.98986,0.00516705,0.952914,13.1878,0.0157345,2.90178
147.0,71.4938,51.8701,70.1027,0.0681677,4.26779,4.99742,83.1343,0.00240367,8.91144,6.73774,47.9053,0.000620589,3.05221,3.8663,7.09051,3.01816e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9053,0.000620589,1.2825,5.35204,1.15367,0.412798,0.2432,2.71067,7.09051,3.01816e-06,76.0265,1.98933,0.00516703,0.952911,13.1645,0.0157344,2.90175
148.0,71.4938,51.8701,70.1031,0.068147,4.26405,4.99355,83.135,0.00240365,8.91144,6.73774,47.9057,0.000599864,3.04847,3.86243,7.09122,3.0049e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9057,0.000599864,1.2825,5.34475,1.15367,0.41248,0.2432,2.71067,7.09122,3.0049e-06,76.0265,1.98948,0.00516702,0.95291,13.171,0.0157343,2.90174
149.0,71.4938,51.8701,70.1027,0.0681322,4.26545,4.9949,83.1319,0.00240363,8.91144,6.73774,47.9053,0.000585058,3.04988,3.86377,7.08808,2.99204e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9053,0.000585058,1.2825,5.34764,1.15367,0.412342,0.2432,2.71067,7.08808,2.99204e-06,76.0265,1.98948,0.00516703,0.952912,13.1713,0.0157344,2.90176
150.0,71.4938,51.8701,70.1032,0.0681974,4.26802,4.99825,83.1348,0.00240369,8.91144,6.73774,47.9058,0.00065028,3.05244,3.86713,7.09102,3.04002e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.00065028,1.2825,5.35173,1.15367,0.414172,0.2432,2.71067,7.09102,3.04002e-06,76.0265,1.98929,0.00516702,0.952909,13.163,0.0157342,2.90173
151.0,71.4938,51.8701,70.1032,0.0681795,4.26388,4.99384,83.1343,0.00240369,8.91144,6.73774,47.9058,0.000632344,3.0483,3.86272,7.09051,3.02668e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.000632344,1.2825,5.34379,1.15367,0.413553,0.2432,2.71067,7.09051,3.02668e-06,76.0265,1.98949,0.00516702,0.952909,13.1715,0.0157342,2.90173
152.0,71.4938,51.8701,70.1026,0.0681603,4.26412,4.99327,83.1319,0.00240366,8.91144,6.73774,47.9053,0.000613124,3.04855,3.86214,7.08808,3.01417e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9053,0.000613124,1.2825,5.34538,1.15367,0.411637,0.2432,2.71067,7.08808,3.01417e-06,76.0265,1.98955,0.00516703,0.952912,13.1741,0.0157344,2.90176
153.0,71.4938,51.8701,70.1035,0.0681566,4.27136,5.00204,83.1385,0.00240365,8.91144,6.73774,47.9061,0.000609433,3.05578,3.87091,7.0947,3.01115e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9061,0.000609433,1.2825,5.3578,1.15367,0.415223,0.2432,2.71067,7.0947,3.01115e-06,76.0265,1.98906,0.00516701,0.952908,13.1529,0.0157342,2.90172
154.0,71.4938,51.8701,70.1033,0.068115,4.27084,5.00137,83.1357,0.00240361,8.91144,6.73774,47.906,0.000567817,3.05526,3.87024,7.09192,2.98149e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.906,0.000567817,1.2825,5.35697,1.15367,0.41487,0.2432,2.71067,7.09192,2.98149e-06,76.0265,1.98915,0.00516702,0.952909,13.1566,0.0157342,2.90173
155.0,71.4938,51.8701,70.1035,0.0681828,4.27072,5.00145,83.1357,0.00240372,8.91144,6.73774,47.9061,0.00063569,3.05514,3.87033,7.09192,3.03235e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9061,0.00063569,1.2825,5.35644,1.15367,0.415361,0.2432,2.71067,7.09192,3.03235e-06,76.0265,1.98915,0.00516701,0.952907,13.1566,0.0157342,2.90172
156.0,71.4938,51.8701,70.1021,0.0681985,4.25956,4.9878,83.1289,0.00240369,8.91144,6.73774,47.9047,0.000651357,3.04398,3.85668,7.08511,3.04031e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9047,0.000651357,1.2825,5.33746,1.15367,0.409529,0.2432,2.71067,7.08511,3.04031e-06,76.0265,1.98983,0.00516705,0.952914,13.1864,0.0157345,2.90178
157.0,71.4938,51.8701,70.1025,0.0682138,4.26824,4.99731,83.1309,0.00240372,8.91144,6.73774,47.9052,0.000666689,3.05266,3.86619,7.08704,3.05243e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9052,0.000666689,1.2825,5.3537,1.15367,0.411471,0.2432,2.71067,7.08704,3.05243e-06,76.0265,1.98939,0.00516704,0.952912,13.1674,0.0157344,2.90176
158.0,71.4938,51.8701,70.1032,0.0681863,4.26681,4.99681,83.1371,0.00240371,8.91144,6.73774,47.9059,0.000639141,3.05123,3.86568,7.0933,3.03536e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9059,0.000639141,1.2825,5.34959,1.15367,0.413643,0.2432,2.71067,7.0933,3.03536e-06,76.0265,1.9893,0.00516702,0.952909,13.1634,0.0157342,2.90173
159.0,71.4938,51.8701,70.1033,0.0681756,4.26922,4.99977,83.1383,0.00240369,8.91144,6.73774,47.9059,0.000628454,3.05364,3.86865,7.09452,3.02456e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9059,0.000628454,1.2825,5.3537,1.15367,0.414921,0.2432,2.71067,7.09452,3.02456e-06,76.0265,1.98916,0.00516702,0.952909,13.1572,0.0157342,2.90173
160.0,71.4938,51.8701,70.1032,0.0681693,4.26936,4.99963,83.1362,0.00240366,8.91144,6.73774,47.9058,0.000622154,3.05378,3.86851,7.09238,3.02078e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.000622154,1.2825,5.35433,1.15367,0.414285,0.2432,2.71067,7.09238,3.02078e-06,76.0265,1.98921,0.00516702,0.952909,13.1592,0.0157342,2.90173
161.0,71.4938,51.8701,70.1029,0.068183,4.26508,4.9945,83.1331,0.00240369,8.91144,6.73774,47.9055,0.000635862,3.04951,3.86337,7.08929,3.0318e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.000635862,1.2825,5.34693,1.15367,0.412273,0.2432,2.71067,7.08929,3.0318e-06,76.0265,1.98947,0.00516703,0.95291,13.1709,0.0157343,2.90174
162.0,71.4938,51.8701,70.1029,0.0681087,4.2679,4.99785,83.1347,0.0024036,8.91144,6.73774,47.9056,0.000561559,3.05232,3.86672,7.09087,2.97616e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9056,0.000561559,1.2825,5.35186,1.15367,0.413516,0.2432,2.71067,7.09087,2.97616e-06,76.0265,1.98931,0.00516703,0.952911,13.1636,0.0157343,2.90175
163.0,71.4938,51.8701,70.1032,0.0682144,4.26726,4.99708,83.1371,0.00240373,8.91144,6.73774,47.9058,0.000667313,3.05168,3.86596,7.09329,3.05584e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.000667313,1.2825,5.35074,1.15367,0.413231,0.2432,2.71067,7.09329,3.05584e-06,76.0265,1.98929,0.00516702,0.952909,13.1627,0.0157342,2.90173
164.0,71.4938,51.8701,70.103,0.0681824,4.26927,4.99952,83.1362,0.00240367,8.91144,6.73774,47.9057,0.000635241,3.05369,3.8684,7.09241,3.02853e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9057,0.000635241,1.2825,5.35419,1.15367,0.414226,0.2432,2.71067,7.09241,3.02853e-06,76.0265,1.98921,0.00516702,0.95291,13.1593,0.0157343,2.90174
165.0,71.4938,51.8701,70.1028,0.0681805,4.26564,4.99449,83.1304,0.00240368,8.91144,6.73774,47.9054,0.000633332,3.05006,3.86337,7.08664,3.02815e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9054,0.000633332,1.2825,5.34879,1.15367,0.410967,0.2432,2.71067,7.08664,3.02815e-06,76.0265,1.98952,0.00516703,0.952911,13.1729,0.0157343,2.90175
166.0,71.4938,51.8701,70.1033,0.0681722,4.27217,5.00242,83.1368,0.00240367,8.91144,6.73774,47.906,0.000625049,3.0566,3.87129,7.09298,3.02353e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.906,0.000625049,1.2825,5.36001,1.15367,0.414209,0.2432,2.71067,7.09298,3.02353e-06,76.0265,1.98907,0.00516702,0.952908,13.1533,0.0157342,2.90173
167.0,71.4938,51.8701,70.1027,0.0681918,4.2643,4.99361,83.1329,0.0024037,8.91144,6.73774,47.9054,0.000644655,3.04873,3.86248,7.08908,3.03548e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9054,0.000644655,1.2825,5.34552,1.15367,0.412014,0.2432,2.71067,7.08908,3.03548e-06,76.0265,1.98951,0.00516703,0.952911,13.1727,0.0157343,2.90175
168.0,71.4938,51.8701,70.1028,0.0682026,4.26569,4.99491,83.1345,0.00240368,8.91144,6.73774,47.9055,0.000655424,3.05011,3.86379,7.09068,3.04159e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.000655424,1.2825,5.34839,1.15367,0.411833,0.2432,2.71067,7.09068,3.04159e-06,76.0265,1.98942,0.00516703,0.952911,13.1686,0.0157343,2.90175
169.0,71.4938,51.8701,70.102,0.0682045,4.26083,4.98932,83.1307,0.00240367,8.91144,6.73774,47.9047,0.000657317,3.04525,3.8582,7.08686,3.04149e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9047,0.000657317,1.2825,5.33967,1.15367,0.410111,0.2432,2.71067,7.08686,3.04149e-06,76.0265,1.98973,0.00516705,0.952914,13.1821,0.0157345,2.90178
170.0,71.4938,51.8701,70.103,0.0681263,4.26892,4.99869,83.1359,0.00240367,8.91144,6.73774,47.9056,0.00057915,3.05334,3.86756,7.09208,2.99218e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9056,0.00057915,1.2825,5.35414,1.15367,0.413092,0.2432,2.71067,7.09208,2.99218e-06,76.0265,1.98924,0.00516703,0.95291,13.1607,0.0157343,2.90174
171.0,71.4938,51.8701,70.1034,0.0681718,4.27073,5.00124,83.1373,0.00240367,8.91144,6.73774,47.906,0.000624638,3.05515,3.87012,7.09345,3.02255e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.906,0.000624638,1.2825,5.35677,1.15367,0.414833,0.2432,2.71067,7.09345,3.02255e-06,76.0265,1.98912,0.00516701,0.952908,13.1554,0.0157342,2.90172
172.0,71.4938,51.8701,70.1026,0.0681927,4.2609,4.99002,83.1315,0.0024037,8.91144,6.73774,47.9053,0.000645537,3.04532,3.85889,7.08768,3.03719e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9053,0.000645537,1.2825,5.33896,1.15367,0.411584,0.2432,2.71067,7.08768,3.03719e-06,76.0265,1.98969,0.00516703,0.952911,13.1806,0.0157344,2.90175
173.0,71.4938,51.8701,70.103,0.0682273,4.26977,4.99956,83.1331,0.00240371,8.91144,6.73774,47.9056,0.000680177,3.0542,3.86844,7.0893,3.05899e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9056,0.000680177,1.2825,5.35582,1.15367,0.413147,0.2432,2.71067,7.0893,3.05899e-06,76.0265,1.98926,0.00516702,0.95291,13.1617,0.0157343,2.90174
174.0,71.4938,51.8701,70.103,0.0681337,4.26716,4.99697,83.1354,0.00240363,8.91144,6.73774,47.9056,0.000586595,3.05158,3.86585,7.09155,2.99312e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9056,0.000586595,1.2825,5.35056,1.15367,0.413203,0.2432,2.71067,7.09155,2.99312e-06,76.0265,1.98933,0.00516703,0.95291,13.1645,0.0157343,2.90174
175.0,71.4938,51.8701,70.1025,0.0681769,4.26499,4.99397,83.1319,0.00240369,8.91144,6.73774,47.9052,0.000629785,3.04941,3.86284,7.08807,3.02751e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9052,0.000629785,1.2825,5.34733,1.15367,0.411257,0.2432,2.71067,7.08807,3.02751e-06,76.0265,1.98951,0.00516704,0.952912,13.1726,0.0157344,2.90176
176.0,71.4938,51.8701,70.1037,0.0682199,4.27011,5.00078,83.1382,0.00240371,8.91144,6.73774,47.9063,0.000672799,3.05453,3.86966,7.09437,3.05464e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9063,0.000672799,1.2825,5.35531,1.15367,0.415203,0.2432,2.71067,7.09437,3.05464e-06,76.0265,1.98912,0.00516701,0.952906,13.1555,0.0157341,2.90171
177.0,71.4938,51.8701,70.1027,0.0682138,4.26631,4.99571,83.1325,0.00240372,8.91144,6.73774,47.9053,0.000666705,3.05073,3.86459,7.08872,3.05013e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9053,0.000666705,1.2825,5.34939,1.15367,0.412252,0.2432,2.71067,7.08872,3.05013e-06,76.0265,1.98943,0.00516703,0.952911,13.1692,0.0157344,2.90175
178.0,71.4938,51.8701,70.1037,0.0681826,4.2696,5.00022,83.1368,0.00240368,8.91144,6.73774,47.9063,0.000635505,3.05402,3.8691,7.09295,3.02902e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9063,0.000635505,1.2825,5.35436,1.15367,0.415097,0.2432,2.71067,7.09295,3.02902e-06,76.0265,1.98918,0.00516701,0.952906,13.1578,0.0157341,2.90171
179.0,71.4938,51.8701,70.103,0.0681868,4.27044,5.00026,83.1359,0.00240367,8.91144,6.73774,47.9057,0.000639637,3.05486,3.86914,7.09208,3.0286e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9057,0.000639637,1.2825,5.35709,1.15367,0.413231,0.2432,2.71067,7.09208,3.0286e-06,76.0265,1.98918,0.00516702,0.952909,13.1578,0.0157343,2.90174
180.0,71.4938,51.8701,70.1029,0.0681821,4.26962,4.99957,83.1351,0.00240369,8.91144,6.73774,47.9056,0.000634955,3.05404,3.86845,7.09134,3.02982e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9056,0.000634955,1.2825,5.35529,1.15367,0.413529,0.2432,2.71067,7.09134,3.02982e-06,76.0265,1.98922,0.00516703,0.95291,13.16,0.0157343,2.90174
181.0,71.4938,51.8701,70.1024,0.0682278,4.26734,4.9962,83.1299,0.00240372,8.91144,6.73774,47.905,0.000680676,3.05176,3.86508,7.08611,3.0609e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.905,0.000680676,1.2825,5.35218,1.15367,0.410987,0.2432,2.71067,7.08611,3.0609e-06,76.0265,1.98946,0.00516704,0.952913,13.1702,0.0157344,2.90176
182.0,71.4938,51.8701,70.1028,0.0681216,4.26149,4.99085,83.1322,0.00240362,8.91144,6.73774,47.9055,0.000574423,3.04591,3.85972,7.0884,2.98515e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.000574423,1.2825,5.33981,1.15367,0.412145,0.2432,2.71067,7.0884,2.98515e-06,76.0265,1.98965,0.00516703,0.952911,13.1786,0.0157343,2.90175
183.0,71.4938,51.8701,70.103,0.0682476,4.26551,4.99519,83.1357,0.00240373,8.91144,6.73774,47.9057,0.000700482,3.04993,3.86407,7.09191,3.07367e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9057,0.000700482,1.2825,5.34742,1.15367,0.412899,0.2432,2.71067,7.09191,3.07367e-06,76.0265,1.98939,0.00516702,0.952909,13.1674,0.0157343,2.90174
