1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
0.000054,0.000157,0.000038,0.000010,-0.000011,-0.000028,-0.000001,0.000018,0.011888,0.004285,0.006673,0.002039,0.003175,0.003874,0.000408,0.002227
-0.000109,-0.000058,0.000149,0.000045,0.000008,0.000019,-0.000000,-0.000018,0.012216,0.003359,0.007422,0.005152,0.002892,0.003832,0.000598,0.002048
0.000253,-0.000020,-0.000078,-0.000012,0.000000,-0.000019,-0.000001,0.000000,0.008369,0.006272,0.005986,0.003454,0.004271,0.003707,0.001182,0.004539
0.000362,-0.000093,-0.000102,-0.000026,-0.000020,0.000003,-0.000001,0.000031,0.007949,0.003844,0.006767,0.002502,0.004407,0.000888,0.000868,0.002048
-0.000452,-0.000173,-0.000015,0.000014,0.000002,0.000012,0.000001,-0.000024,0.009907,0.006320,0.005535,0.002811,0.003836,0.003808,0.000921,0.003026
0.000344,-0.000063,0.000013,-0.000019,-0.000008,-0.000000,-0.000001,0.000000,0.008298,0.003096,0.002273,0.004662,0.003818,0.004467,0.001182,0.002471
-0.000488,0.000227,0.000035,-0.000064,-0.000002,0.000006,-0.000001,-0.000012,0.008290,0.007620,0.006023,0.005728,0.002292,0.005082,0.000538,0.002311
-0.000434,0.000000,0.000069,-0.000027,0.000016,0.000010,0.000002,-0.000037,0.011640,0.002684,0.005641,0.004341,0.002128,0.001852,0.001314,0.005093
0.000072,0.000128,-0.000001,0.000003,-0.000002,-0.000009,0.000000,0.000012,0.010087,0.005255,0.003686,0.003402,0.005150,0.001305,0.000514,0.002471
-0.000235,-0.000049,-0.000025,-0.000002,0.000029,0.000004,0.000000,0.000037,0.011597,0.003101,0.006938,0.003310,0.003990,0.003238,0.000332,0.002620
0.000163,0.000107,-0.000002,0.000008,0.000014,0.000004,0.000004,0.000012,0.008702,0.006514,0.005504,0.004321,0.005836,0.002531,0.001582,0.004784
0.000470,0.000171,-0.000015,-0.000032,0.000000,-0.000001,-0.000000,-0.000006,0.010298,0.004595,0.003021,0.004689,0.005112,0.003566,0.000495,0.001853
-0.000054,0.000006,0.000024,0.000025,-0.000005,0.000009,0.000000,0.000073,0.009803,0.003639,0.002468,0.004599,0.004542,0.004626,0.000522,0.004279
0.000633,-0.000008,-0.000029,-0.000007,0.000008,0.000005,0.000003,-0.000006,0.008680,0.005106,0.003982,0.004167,0.005109,0.001550,0.001263,0.002049
0.000181,0.000149,0.000008,0.000004,-0.000012,-0.000019,0.000000,0.000079,0.007209,0.006029,0.002662,0.001717,0.003424,0.003496,0.000738,0.002691
0.000054,-0.000039,0.000010,-0.000014,0.000004,-0.000006,0.000000,0.000012,0.010472,0.003449,0.007328,0.002669,0.004745,0.004655,0.000440,0.001235
