1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.015976,-0.025091,-0.026392,-0.079393,-0.032959,-0.073173,-0.086327,0.008839,0.627252,0.608683,0.587989,0.620296,0.600326,0.611669,0.685839,0.612332
-0.016443,-0.024567,-0.026659,-0.078259,-0.032974,-0.072455,-0.086416,0.008899,0.632021,0.608618,0.588397,0.620668,0.600751,0.612122,0.685816,0.613473
-0.013498,-0.024380,-0.026376,-0.078815,-0.032617,-0.071865,-0.086423,0.008501,0.629660,0.608992,0.589044,0.620892,0.601076,0.612418,0.685811,0.613785
-0.013891,-0.023466,-0.026632,-0.078791,-0.032475,-0.071386,-0.086401,0.008541,0.630092,0.609362,0.589672,0.621274,0.601691,0.612740,0.685814,0.614485
-0.011253,-0.024214,-0.026235,-0.079432,-0.032369,-0.071305,-0.086337,0.008476,0.632329,0.609778,0.590088,0.621601,0.602188,0.613130,0.685856,0.615187
-0.015929,-0.024294,-0.026624,-0.078239,-0.032035,-0.071166,-0.086573,0.008528,0.635464,0.610344,0.590576,0.621943,0.602567,0.613338,0.685901,0.615351
-0.015981,-0.023923,-0.026375,-0.076872,-0.031184,-0.070453,-0.086609,0.008486,0.634557,0.610763,0.590564,0.622498,0.602913,0.613810,0.685918,0.616339
-0.014059,-0.022898,-0.025813,-0.077372,-0.031339,-0.070742,-0.086652,0.008903,0.636826,0.610734,0.591015,0.622764,0.603401,0.613915,0.685926,0.616071
-0.013637,-0.023234,-0.025238,-0.076755,-0.031051,-0.070548,-0.086561,0.008619,0.634993,0.610413,0.591281,0.622960,0.603721,0.614211,0.685928,0.617076
-0.015176,-0.023132,-0.024973,-0.076945,-0.030399,-0.070477,-0.086668,0.008746,0.633853,0.610671,0.591767,0.623094,0.604266,0.614396,0.685991,0.617113
-0.013746,-0.021232,-0.024837,-0.076322,-0.030994,-0.070047,-0.086600,0.008386,0.632849,0.610972,0.591956,0.623380,0.604823,0.614519,0.685968,0.617718
