1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
0.004015,0.000156,-0.000059,0.000024,0.000020,-0.000002,-0.000009,0.000043,0.031141,0.007382,0.005144,0.009786,0.008741,0.004951,0.003918,0.005761
0.000669,-0.000260,0.000059,-0.000140,0.000086,-0.000071,-0.000032,-0.000128,0.019157,0.007062,0.005623,0.009128,0.009726,0.006411,0.003814,0.007689
0.003653,-0.000051,-0.000094,-0.000244,0.000017,-0.000101,-0.000036,-0.000018,0.032114,0.007373,0.005661,0.008647,0.009972,0.006113,0.003837,0.009509
-0.001248,0.000660,0.000078,0.000302,0.000087,0.000160,0.000027,-0.000085,0.029151,0.008889,0.005310,0.008773,0.006844,0.007254,0.004319,0.007861
0.000651,-0.000445,-0.000183,-0.000253,-0.000404,-0.000084,-0.000050,-0.000348,0.030441,0.006858,0.005573,0.008531,0.009803,0.004786,0.003783,0.007974
0.001863,0.000086,0.000034,0.000150,0.000092,-0.000039,-0.000026,-0.000073,0.027685,0.006362,0.006835,0.007696,0.008254,0.007012,0.003762,0.008469
0.001447,0.000026,0.000069,-0.000050,0.000044,-0.000047,-0.000041,-0.000146,0.027029,0.007331,0.006366,0.009370,0.007800,0.005077,0.003724,0.007812
-0.000090,-0.000136,0.000071,0.000149,0.000176,-0.000004,-0.000030,-0.000226,0.030168,0.007724,0.006637,0.007432,0.008303,0.005448,0.003812,0.007834
-0.002080,-0.000011,0.000105,0.000240,0.000192,0.000005,-0.000026,-0.000079,0.027133,0.008432,0.006984,0.009602,0.008499,0.005478,0.003876,0.008886
0.001157,-0.000059,0.000001,-0.000097,-0.000030,-0.000016,-0.000035,-0.000232,0.027084,0.005671,0.006425,0.007000,0.007835,0.004827,0.003714,0.008375
0.003255,-0.000190,-0.000082,-0.000082,-0.000001,-0.000254,-0.000016,-0.000159,0.027862,0.007773,0.006082,0.006795,0.007982,0.006770,0.003702,0.006593
-0.000958,0.000217,-0.000011,0.000012,-0.000083,-0.000007,-0.000013,-0.000269,0.025963,0.007219,0.005009,0.007780,0.008532,0.005562,0.003938,0.007660
-0.001139,-0.000071,-0.000083,-0.001017,-0.000250,-0.000007,-0.000019,0.000073,0.023437,0.007655,0.005670,0.011101,0.008926,0.005819,0.003904,0.007714
