epoch,average loss,accuracy
88.000000,38.661869,75.629997
89.000000,38.664684,75.650002
90.000000,38.662697,75.669998
91.000000,38.660851,75.629997
92.000000,38.661526,75.669998
93.000000,38.661713,75.629997
94.000000,38.661385,75.629997
95.000000,38.660984,75.690002
96.000000,38.661392,75.629997
97.000000,38.662224,75.699997
98.000000,38.663097,75.650002
99.000000,38.661461,75.660004
epoch,average loss,accuracy
0.000000,79.368927,35.599998
1.000000,73.402580,41.990002
2.000000,70.878220,43.509998
3.000000,68.014275,47.119999
4.000000,65.843567,50.009998
5.000000,62.531521,53.250000
6.000000,63.949150,51.410000
7.000000,61.034775,54.669998
8.000000,60.830486,54.540001
9.000000,56.843315,57.950001
10.000000,55.028183,60.860001
11.000000,56.538216,58.080002
12.000000,51.231491,64.570000
13.000000,55.062057,60.369999
14.000000,51.900558,62.930000
15.000000,51.460190,63.660000
16.000000,51.755814,63.470001
17.000000,50.494949,64.070000
18.000000,46.876202,68.470001
19.000000,47.268223,68.519997
20.000000,47.999729,67.379997
21.000000,44.892265,70.580002
22.000000,46.045208,69.959999
23.000000,49.717773,65.050003
24.000000,49.047840,65.940002
25.000000,45.293911,69.809998
26.000000,44.885979,70.550003
27.000000,48.614483,66.500000
28.000000,48.661255,66.029999
29.000000,43.955620,70.860001
30.000000,43.130764,71.370003
31.000000,42.026737,73.250000
32.000000,42.382099,72.260002
33.000000,44.170956,71.489998
34.000000,44.622696,70.260002
35.000000,41.413799,73.050003
36.000000,44.291153,71.050003
37.000000,44.344902,70.199997
38.000000,42.463631,72.860001
39.000000,42.687332,72.290001
40.000000,42.343563,72.620003
41.000000,41.975395,72.980003
42.000000,41.648830,73.220001
43.000000,41.376064,73.629997
44.000000,41.092655,73.820000
45.000000,40.942127,73.959999
46.000000,40.787430,74.070000
47.000000,40.600517,74.190002
48.000000,40.461342,74.290001
49.000000,40.334484,74.470001
50.000000,40.225861,74.620003
51.000000,40.130535,74.730003
52.000000,40.055832,74.739998
