1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.009891,-0.054728,-0.046498,-0.025691,-0.051858,-0.046377,-0.043147,0.022420,0.506323,0.581446,0.628630,0.632294,0.626819,0.629755,0.697460,0.619400
-0.009973,-0.054726,-0.046498,-0.025691,-0.051859,-0.046378,-0.043148,0.022427,0.506461,0.581449,0.628630,0.632294,0.626819,0.629755,0.697460,0.619451
-0.010021,-0.054724,-0.046498,-0.025690,-0.051859,-0.046379,-0.043148,0.022428,0.506456,0.581451,0.628630,0.632294,0.626819,0.629755,0.697459,0.619446
-0.010024,-0.054723,-0.046499,-0.025690,-0.051858,-0.046379,-0.043148,0.022439,0.506607,0.581454,0.628629,0.632295,0.626819,0.629755,0.697459,0.619456
-0.010043,-0.054721,-0.046498,-0.025690,-0.051857,-0.046380,-0.043149,0.022426,0.506650,0.581457,0.628629,0.632295,0.626820,0.629755,0.697459,0.619437
-0.010095,-0.054718,-0.046501,-0.025690,-0.051858,-0.046379,-0.043149,0.022432,0.506754,0.581459,0.628627,0.632296,0.626821,0.629755,0.697459,0.619438
-0.010172,-0.054718,-0.046500,-0.025690,-0.051858,-0.046380,-0.043149,0.022421,0.506879,0.581461,0.628627,0.632296,0.626821,0.629755,0.697459,0.619432
-0.010119,-0.054717,-0.046500,-0.025690,-0.051858,-0.046380,-0.043150,0.022457,0.506962,0.581462,0.628628,0.632297,0.626821,0.629755,0.697458,0.619467
-0.010090,-0.054716,-0.046500,-0.025690,-0.051858,-0.046381,-0.043150,0.022469,0.507105,0.581465,0.628628,0.632298,0.626821,0.629755,0.697458,0.619482
-0.010214,-0.054714,-0.046500,-0.025690,-0.051857,-0.046381,-0.043150,0.022465,0.507186,0.581469,0.628628,0.632298,0.626822,0.629755,0.697458,0.619488
-0.010349,-0.054714,-0.046500,-0.025690,-0.051858,-0.046381,-0.043151,0.022474,0.507345,0.581469,0.628629,0.632298,0.626822,0.629755,0.697458,0.619484
-0.010380,-0.054712,-0.046501,-0.025690,-0.051858,-0.046382,-0.043151,0.022461,0.507461,0.581470,0.628629,0.632298,0.626822,0.629755,0.697458,0.619496
-0.010455,-0.054710,-0.046501,-0.025690,-0.051859,-0.046382,-0.043151,0.022445,0.507468,0.581472,0.628630,0.632298,0.626822,0.629755,0.697457,0.619487
-0.010565,-0.054705,-0.046501,-0.025689,-0.051859,-0.046383,-0.043152,0.022458,0.507507,0.581476,0.628630,0.632299,0.626822,0.629755,0.697457,0.619502
-0.010696,-0.054703,-0.046502,-0.025690,-0.051860,-0.046383,-0.043152,0.022463,0.507585,0.581478,0.628632,0.632298,0.626822,0.629756,0.697457,0.619511
-0.010641,-0.054703,-0.046504,-0.025690,-0.051860,-0.046384,-0.043152,0.022464,0.507648,0.581477,0.628632,0.632299,0.626821,0.629756,0.697457,0.619511
-0.010605,-0.054702,-0.046503,-0.025689,-0.051860,-0.046384,-0.043152,0.022453,0.507787,0.581480,0.628632,0.632299,0.626821,0.629756,0.697457,0.619497
-0.010589,-0.054703,-0.046502,-0.025688,-0.051860,-0.046385,-0.043153,0.022465,0.507839,0.581481,0.628633,0.632300,0.626822,0.629756,0.697457,0.619507
-0.010625,-0.054703,-0.046502,-0.025688,-0.051860,-0.046385,-0.043153,0.022470,0.507895,0.581482,0.628634,0.632301,0.626821,0.629756,0.697456,0.619535
