VT,g6 value,g4 value,g2 value,ep value,programming Voltage,programming pulse
0.4344761624363427,2.421680819636574,4432.217774678311,2940007.991600183,113932.14534532823,2.5,16
0.5653694336360485,2.421680819636574,4432.217774678311,2940007.991600183,113932.14534532823,-2.5,16
0.4303939574334776,2.287142996323431,4185.983453862814,2940921.9998301486,114113.45642195351,2.6562499999999996,17
0.5694440195640759,2.287142996323431,4185.983453862814,2940921.9998301486,114113.45642195351,-2.6562499999999996,17
0.4263188131143684,2.166767049148514,3965.668535238451,2941636.629475827,114273.33286131009,2.8124999999999996,18
0.5735117144005574,2.166767049148514,3965.668535238451,2941636.629475827,114273.33286131009,-2.8124999999999996,18
0.4222510047535916,2.058428696691088,3767.3851084765283,2942191.8464974086,114415.21892037088,2.9687499999999996,19
0.577572244601809,2.058428696691088,3767.3851084765283,2942191.8464974086,114415.21892037088,-2.9687499999999996,19
0.41819076449816656,1.960408282562941,3587.9858175966933,2942618.6011112267,114541.87085479657,3.1249999999999996,20
0.5816253791322699,1.960408282562941,3587.9858175966933,2942618.6011112267,114541.87085479657,-3.1249999999999996,20
0.414138289185142,1.8712988151737164,3424.89555316048,2942941.1262620687,114655.51896295791,3.28125,21
0.5856709217696368,1.8712988151737164,3424.89555316048,2942941.1262620687,114655.51896295791,-3.28125,21
0.41009374653131814,1.7899379971226852,3275.9870508491545,2943178.5834136754,114757.98614889123,3.4374999999999996,22
0.5897087050107632,1.7899379971226852,3275.9870508491545,2943178.5834136754,114757.98614889123,-3.4374999999999996,22
0.4060572800789925,1.7153572472425733,3139.4875903971065,2943346.2590265693,114850.77598227512,3.5937499999999996,23
0.5937385852011938,1.7153572472425733,3139.4875903971065,2943346.2590265693,114850.77598227512,-3.5937499999999996,23
0.40202901318096534,1.6467429573528705,3013.908086781222,2943456.446442863,114935.13899920338,3.75,24
0.5977604386099524,1.6467429573528705,3013.908086781222,2943456.446442863,114935.13899920338,-3.75,24
0.39800905223618577,1.5834066897623755,2897.988544981945,2943519.104090293,115012.12324350579,3.9062499999999996,25
0.6017741582417556,1.5834066897623755,2897.988544981945,2943519.104090293,115012.12324350579,-3.9062499999999996,25
0.39399748933551415,1.5247619975489541,2790.655635908539,2943542.352398354,115082.61323463019,4.0625,26
0.6057796512298127,1.5247619975489541,2790.655635908539,2943542.352398354,115082.61323463019,-4.0625,26
0.3899944044391379,1.4703062119222057,2690.9893631975197,2943532.8529113857,115147.36032746884,4.218749999999999,27
0.609776836689656,1.4703062119222057,2690.9893631975197,2943532.8529113857,115147.36032746884,-4.218749999999999,27
0.3859998671791586,1.4196059977179918,2598.1966265355363,2943496.1003368753,115207.00659437892,4.374999999999999,28
0.613765643941991,1.4196059977179918,2598.1966265355363,2943496.1003368753,115207.00659437892,-4.374999999999999,28
0.3820139383599502,1.3722857977940588,2511.590072317685,2943436.6495416374,115262.10377954098,4.53125,29
0.6177460110331298,1.3722857977940588,2511.590072317685,2943436.6495416374,115262.10377954098,-4.53125,29
0.37803667121313067,1.3280185139942504,2430.5710377267924,2943358.2934505083,115313.12846716889,4.6875,30
0.621717883497069,1.3280185139942504,2430.5710377267924,2943358.2934505083,115313.12846716889,-4.6875,30
0.37406811245199856,1.28651793543193,2354.61569279783,2943264.203540899,115360.49431349881,4.84375,31
0.6256812133150662,1.28651793543193,2354.61569279783,2943264.203540899,115360.49431349881,-4.84375,31
