1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.000289,-0.000724,0.000212,-0.000029,-0.000005,-0.000201,-0.000013,0.000409,0.030999,0.026618,0.018408,0.014498,0.018400,0.012749,0.005317,0.010272
0.001628,0.001766,-0.000227,-0.000258,0.000106,-0.000201,0.000010,-0.000134,0.033110,0.026270,0.017096,0.017661,0.016362,0.018070,0.007322,0.011944
-0.001754,-0.001478,-0.000195,-0.000201,-0.000678,-0.000230,0.000018,-0.000055,0.026989,0.024400,0.022418,0.019551,0.016108,0.015569,0.006482,0.008536
-0.004196,-0.002331,0.000106,-0.000258,-0.000101,-0.000135,0.000040,-0.000330,0.026400,0.025878,0.023242,0.017517,0.019965,0.017188,0.007214,0.010330
-0.000163,0.000945,-0.000660,-0.000050,-0.000106,-0.000078,0.000061,0.000415,0.032198,0.024883,0.023346,0.014320,0.020184,0.011356,0.006244,0.011482
0.003038,0.000791,0.000470,0.000009,-0.000093,-0.000660,0.000022,-0.000031,0.030814,0.023870,0.023433,0.017897,0.015013,0.016070,0.005614,0.008264
-0.002532,-0.002495,-0.000064,-0.000043,0.000050,0.000011,0.000029,-0.000018,0.027282,0.023209,0.021471,0.017295,0.018508,0.016704,0.005693,0.010391
0.000362,-0.000395,-0.000112,0.000342,-0.000161,0.000124,-0.000006,0.000391,0.030631,0.020881,0.018952,0.016675,0.019970,0.011931,0.005203,0.011145
-0.001519,0.000042,0.000208,0.000392,0.000046,-0.000040,-0.000015,-0.000146,0.030817,0.014819,0.026089,0.017020,0.013015,0.013454,0.006133,0.011014
-0.005064,0.001110,0.000072,-0.000127,0.000048,-0.000118,-0.000006,0.000409,0.034345,0.024011,0.018174,0.015399,0.017737,0.016277,0.006711,0.010008
0.002080,-0.000680,0.000089,-0.000003,-0.000077,-0.000172,-0.000030,0.000146,0.031312,0.019360,0.022591,0.019215,0.018280,0.014347,0.006404,0.011388
0.006872,0.000693,-0.000384,-0.000160,-0.000397,-0.000155,0.000012,0.000098,0.029046,0.025214,0.017586,0.019194,0.017774,0.016484,0.005812,0.009528
-0.003617,0.000850,-0.000347,-0.000107,0.000033,-0.000074,0.000018,0.000000,0.034853,0.018326,0.019273,0.018313,0.010725,0.018824,0.005117,0.008647
0.004503,0.001702,0.000111,0.000035,-0.000077,0.000074,0.000035,-0.000403,0.029640,0.024142,0.022419,0.012822,0.015563,0.014882,0.006210,0.010868
-0.002984,-0.000760,-0.000301,0.000026,-0.000190,-0.000065,-0.000004,-0.000146,0.028554,0.024717,0.022068,0.016235,0.019322,0.015232,0.006233,0.010733
-0.003617,-0.000131,-0.000283,0.000015,0.000010,-0.000288,-0.000029,-0.000140,0.028658,0.025540,0.016724,0.014722,0.020325,0.015798,0.006270,0.010353
-0.003346,-0.000171,0.000240,-0.000119,0.000023,-0.000014,0.000021,0.000012,0.032095,0.020286,0.018103,0.018383,0.014101,0.013273,0.006185,0.010840
0.000036,0.000968,-0.000541,0.000299,0.000102,0.000284,0.000078,-0.000452,0.024937,0.020314,0.017669,0.019171,0.018896,0.017801,0.006784,0.010795
0.001808,0.000362,-0.000858,-0.000266,-0.000143,-0.000152,-0.000038,0.000208,0.032689,0.019108,0.021986,0.012475,0.015268,0.014017,0.005472,0.010407
0.000109,-0.000533,-0.000014,0.000142,-0.000001,-0.000199,0.000012,-0.000012,0.032216,0.019011,0.026189,0.017867,0.020639,0.017308,0.004722,0.008993
-0.004684,-0.001316,-0.000212,-0.000008,0.000127,-0.000437,-0.000008,0.000073,0.032244,0.019206,0.017242,0.017367,0.013664,0.016437,0.004922,0.009844
0.003762,0.001453,-0.000658,0.000185,0.000329,0.000268,0.000055,-0.000128,0.033380,0.020090,0.024856,0.019846,0.017488,0.013794,0.005550,0.010996
-0.001591,0.001266,-0.000083,0.000442,0.000042,0.000263,0.000022,-0.000067,0.026852,0.023661,0.020273,0.017166,0.014076,0.011922,0.006153,0.009056
-0.000470,-0.001397,0.000086,-0.000045,-0.000058,0.000151,-0.000006,-0.000122,0.030184,0.020978,0.017923,0.017534,0.014263,0.016760,0.006203,0.009765
-0.005100,-0.002645,0.000698,-0.000085,0.000024,0.000290,0.000024,0.000018,0.028511,0.024976,0.022980,0.018632,0.018944,0.018312,0.004984,0.006020
-0.001212,0.000373,0.001200,-0.000006,0.000132,0.000016,0.000027,-0.000110,0.029994,0.025334,0.023689,0.017446,0.019451,0.018402,0.005060,0.010733
0.002405,-0.001312,-0.000078,0.000270,0.000177,0.000167,0.000025,-0.000214,0.027479,0.019463,0.023319,0.016072,0.018701,0.010385,0.004950,0.008307
-0.000163,0.000953,0.000117,0.000330,0.000090,0.000001,-0.000004,0.000256,0.027004,0.024002,0.024159,0.017751,0.016442,0.017123,0.005932,0.010369
0.001393,-0.000202,0.000094,0.000005,-0.000013,-0.000259,-0.000011,-0.000403,0.030987,0.022716,0.024424,0.018148,0.016441,0.014886,0.004902,0.010511
-0.002315,-0.001153,-0.000446,-0.000007,-0.000256,-0.000140,0.000043,0.000104,0.034443,0.027030,0.018130,0.021461,0.018795,0.017419,0.005168,0.011237
-0.000687,0.000346,-0.000007,0.000106,0.000246,0.000468,0.000018,0.000183,0.032697,0.018631,0.018262,0.017717,0.017645,0.015901,0.005082,0.010371
0.004467,0.001219,-0.000556,0.000102,0.000222,0.000198,-0.000000,-0.000372,0.028479,0.022547,0.021877,0.017596,0.016380,0.018383,0.005270,0.013930
-0.000307,0.003173,-0.000187,0.000532,0.000351,0.000084,-0.000034,0.000153,0.021659,0.024508,0.023586,0.017392,0.020035,0.012745,0.006479,0.010786
0.000054,-0.000603,0.000522,0.000214,0.000333,0.000294,0.000009,-0.000067,0.025893,0.024221,0.022990,0.018755,0.017785,0.015944,0.004746,0.009140
-0.005534,0.000064,0.000429,-0.000035,-0.000080,-0.000247,0.000017,-0.000519,0.027746,0.017638,0.018227,0.018148,0.018209,0.015884,0.005504,0.010880
-0.002224,-0.000588,-0.000332,-0.000347,-0.000053,-0.000097,-0.000000,-0.000098,0.026361,0.023395,0.022165,0.019915,0.019820,0.017904,0.006132,0.009959
0.000072,0.000197,0.000345,-0.000140,0.000605,0.000438,0.000019,-0.000476,0.030559,0.021259,0.018655,0.018288,0.019175,0.016976,0.006159,0.011379
-0.001230,-0.000327,0.000064,-0.000569,-0.000245,-0.000452,0.000010,0.000391,0.027123,0.026081,0.023299,0.018717,0.018927,0.016498,0.006001,0.009990
0.001447,-0.000437,-0.000218,-0.000149,0.000010,0.000067,-0.000034,-0.000085,0.026179,0.020528,0.018167,0.017309,0.013207,0.018766,0.006919,0.007255
-0.009404,-0.000784,-0.000079,-0.000242,-0.000008,-0.000235,0.000020,-0.000055,0.030145,0.020610,0.017616,0.017783,0.014347,0.012710,0.004423,0.009140
0.000633,0.000497,0.000484,0.000025,0.000194,0.000247,0.000015,-0.000427,0.025710,0.025607,0.022031,0.018464,0.020048,0.015632,0.006603,0.012711
-0.001302,0.001100,-0.000334,-0.000002,0.000230,-0.000370,0.000017,0.000311,0.028502,0.016931,0.016813,0.019697,0.019507,0.014334,0.005529,0.010423
-0.001718,0.001301,-0.000245,-0.000250,-0.000388,-0.000046,0.000001,0.000262,0.034032,0.022893,0.018190,0.023177,0.019626,0.017800,0.006207,0.010994
-0.000253,-0.000708,0.001023,0.000127,0.000313,0.000211,-0.000018,0.000092,0.029998,0.024974,0.022951,0.017946,0.020337,0.016479,0.005807,0.007640
-0.004503,-0.000242,0.000733,-0.000135,0.000213,0.000174,-0.000030,-0.000360,0.027749,0.017352,0.015932,0.019094,0.018140,0.018451,0.006295,0.009779
0.000145,0.001221,0.001183,-0.000013,0.000257,0.000190,0.000048,0.000049,0.028728,0.016865,0.022841,0.015027,0.011403,0.018365,0.005626,0.010734
0.000163,0.001137,-0.000174,0.000048,-0.000152,0.000040,-0.000042,0.000214,0.033099,0.027313,0.017221,0.017780,0.016790,0.018737,0.005812,0.010855
0.003942,0.000562,-0.000090,0.000056,0.000184,0.000187,0.000017,-0.000110,0.030675,0.017728,0.023684,0.016681,0.019511,0.018879,0.006097,0.010769
-0.001718,0.001040,-0.000012,0.000357,-0.000208,0.000421,0.000011,0.000098,0.032223,0.021917,0.019168,0.017584,0.017511,0.015257,0.005504,0.010445
0.001175,0.000867,0.000343,0.000280,0.000214,0.000343,-0.000010,0.000128,0.029424,0.016605,0.019600,0.017473,0.012584,0.015809,0.006793,0.010822
0.002622,0.000108,-0.000447,-0.000108,0.000141,-0.000127,-0.000004,0.000006,0.033539,0.016483,0.022918,0.017102,0.019429,0.017793,0.005101,0.009940
