1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.004918,-0.043686,-0.026333,-0.096593,-0.039795,-0.066658,-0.098695,0.009926,0.495077,0.555498,0.515449,0.581439,0.560952,0.564974,0.689220,0.590685
-0.018607,-0.038808,-0.024335,-0.096564,-0.040257,-0.064373,-0.100723,0.009420,0.487759,0.558046,0.516250,0.579207,0.564063,0.563875,0.689021,0.591175
-0.016756,-0.043793,-0.023240,-0.093172,-0.040546,-0.069389,-0.099233,0.009957,0.490575,0.557369,0.516245,0.573962,0.563507,0.567711,0.687005,0.590243
-0.011967,-0.037623,-0.023701,-0.089733,-0.042067,-0.068701,-0.100687,0.009559,0.493059,0.555964,0.518404,0.573033,0.567706,0.568334,0.687746,0.590718
-0.017102,-0.041125,-0.023212,-0.091329,-0.040447,-0.068637,-0.101358,0.011333,0.504121,0.555473,0.519432,0.579295,0.566052,0.567245,0.688412,0.588078
-0.011270,-0.044075,-0.026769,-0.092433,-0.041031,-0.067682,-0.100684,0.010375,0.497419,0.554381,0.517955,0.577344,0.564918,0.565027,0.688410,0.589219
-0.005302,-0.040367,-0.026799,-0.092827,-0.044502,-0.069086,-0.100040,0.011357,0.490849,0.554942,0.519743,0.579043,0.569046,0.565925,0.688264,0.588507
-0.020739,-0.046165,-0.025220,-0.095836,-0.044089,-0.068265,-0.101173,0.009597,0.492449,0.560160,0.518731,0.583494,0.568782,0.565387,0.687578,0.589969
-0.005652,-0.039857,-0.026242,-0.097837,-0.042845,-0.068066,-0.101804,0.011653,0.488763,0.554222,0.518153,0.585467,0.568407,0.566508,0.689075,0.588951
-0.013896,-0.036711,-0.022948,-0.096575,-0.046056,-0.066585,-0.101466,0.009886,0.490995,0.557379,0.516010,0.583831,0.570686,0.566187,0.689188,0.589286
-0.017857,-0.041433,-0.026235,-0.096889,-0.044508,-0.067328,-0.102450,0.009045,0.497166,0.555235,0.516478,0.584759,0.569455,0.567060,0.688272,0.589003
-0.018016,-0.038488,-0.026614,-0.096263,-0.041403,-0.067450,-0.102123,0.009612,0.499491,0.553685,0.517101,0.585005,0.564812,0.567779,0.688019,0.589193
-0.011851,-0.042321,-0.023777,-0.098748,-0.045092,-0.069574,-0.102935,0.010293,0.493498,0.554253,0.518633,0.583867,0.568261,0.568618,0.689909,0.587200
-0.013334,-0.041380,-0.025323,-0.099355,-0.046016,-0.068156,-0.101940,0.010174,0.495125,0.556718,0.522113,0.585285,0.573709,0.568853,0.688147,0.586731
-0.013882,-0.041085,-0.025151,-0.097443,-0.045674,-0.070970,-0.101842,0.010815,0.494666,0.554665,0.519930,0.583180,0.570247,0.567769,0.689685,0.586978
-0.014388,-0.044808,-0.025915,-0.099757,-0.043114,-0.070723,-0.103781,0.011168,0.498367,0.554805,0.518701,0.588198,0.569323,0.567563,0.689349,0.587473
-0.015451,-0.048817,-0.027263,-0.095925,-0.043091,-0.067521,-0.104886,0.011463,0.494019,0.560479,0.518565,0.584881,0.567787,0.567551,0.689773,0.587151
-0.017380,-0.041963,-0.026663,-0.096004,-0.044304,-0.068642,-0.104526,0.010236,0.496059,0.557326,0.519089,0.584949,0.571016,0.568667,0.688331,0.588395
-0.010853,-0.044881,-0.027989,-0.100635,-0.046265,-0.067440,-0.104654,0.010495,0.493997,0.559170,0.518139,0.589472,0.570826,0.567745,0.687311,0.587489
-0.014435,-0.042572,-0.026109,-0.100799,-0.045081,-0.068023,-0.104067,0.010482,0.491208,0.556927,0.516950,0.591327,0.571179,0.567330,0.688028,0.589527
-0.009828,-0.047417,-0.026654,-0.100522,-0.043681,-0.065782,-0.105888,0.011846,0.490384,0.554117,0.517484,0.587846,0.571706,0.565458,0.689505,0.587713
-0.028188,-0.040785,-0.024953,-0.094348,-0.041987,-0.065989,-0.103520,0.010842,0.497673,0.554137,0.516522,0.582112,0.572997,0.566418,0.688018,0.587966
-0.013290,-0.047940,-0.025737,-0.096886,-0.044832,-0.068449,-0.104743,0.011252,0.499917,0.560374,0.517421,0.584811,0.572876,0.567617,0.688821,0.586487
-0.018758,-0.037841,-0.025415,-0.098650,-0.044901,-0.069878,-0.104017,0.010498,0.495287,0.554918,0.519264,0.588958,0.571054,0.569195,0.689607,0.588365
-0.015726,-0.041665,-0.024171,-0.099262,-0.048511,-0.068515,-0.105167,0.010684,0.496993,0.554043,0.518833,0.589210,0.575963,0.569392,0.687939,0.586564
-0.017862,-0.045806,-0.027228,-0.098668,-0.044839,-0.067999,-0.105833,0.011578,0.495072,0.556392,0.518551,0.586773,0.573931,0.569302,0.689465,0.587561
-0.013599,-0.042826,-0.026050,-0.099237,-0.045246,-0.067785,-0.106538,0.011087,0.499905,0.556703,0.519392,0.589837,0.573742,0.568458,0.688558,0.586917
-0.015250,-0.040595,-0.025214,-0.099951,-0.044520,-0.067409,-0.107713,0.011427,0.491191,0.555811,0.520033,0.592904,0.571465,0.566732,0.691631,0.586095
-0.012690,-0.044901,-0.023927,-0.102275,-0.046249,-0.068416,-0.107356,0.010140,0.496254,0.555989,0.519414,0.593190,0.572005,0.571081,0.688703,0.587548
-0.013681,-0.039908,-0.025051,-0.103225,-0.045467,-0.067107,-0.108380,0.011625,0.498440,0.555546,0.520012,0.592759,0.571198,0.571227,0.688450,0.586111
-0.009121,-0.042202,-0.025400,-0.103599,-0.046509,-0.070424,-0.107742,0.011621,0.494980,0.555876,0.520638,0.591228,0.575749,0.570654,0.687839,0.587455
-0.012982,-0.039289,-0.026555,-0.100267,-0.046420,-0.068045,-0.108598,0.010248,0.494445,0.555571,0.521666,0.589486,0.573600,0.569772,0.688489,0.589085
-0.014563,-0.042636,-0.026864,-0.102379,-0.043977,-0.068540,-0.108373,0.011790,0.498116,0.553158,0.521857,0.591073,0.570369,0.568971,0.689602,0.588329
-0.018371,-0.039915,-0.028256,-0.102520,-0.044938,-0.064866,-0.109588,0.011054,0.497294,0.555651,0.521361,0.593216,0.571605,0.567340,0.687338,0.587967
-0.016259,-0.045806,-0.026566,-0.103994,-0.048893,-0.065795,-0.107402,0.010089,0.496633,0.556336,0.520532,0.594324,0.573959,0.571407,0.689057,0.587202
-0.019853,-0.044149,-0.025912,-0.098196,-0.048551,-0.069346,-0.109237,0.011188,0.501616,0.555065,0.521650,0.593045,0.577324,0.570755,0.689646,0.586270
-0.007929,-0.041965,-0.026011,-0.101618,-0.048138,-0.068473,-0.108801,0.012591,0.498722,0.554440,0.519619,0.592254,0.577329,0.569289,0.690342,0.586267
-0.011628,-0.033304,-0.028876,-0.102786,-0.045863,-0.066952,-0.109467,0.011567,0.497095,0.550762,0.519595,0.593789,0.573050,0.569305,0.688076,0.585913
-0.017713,-0.040702,-0.025920,-0.101496,-0.044644,-0.067932,-0.109415,0.010874,0.496473,0.554443,0.521405,0.591455,0.576048,0.568034,0.689145,0.586423
-0.017892,-0.040944,-0.024698,-0.104045,-0.047192,-0.068040,-0.109467,0.012812,0.503402,0.554476,0.521076,0.590834,0.577428,0.566493,0.690165,0.585113
-0.016634,-0.038965,-0.025162,-0.103476,-0.045571,-0.066287,-0.110014,0.011401,0.496930,0.552863,0.520958,0.591643,0.574299,0.567202,0.688667,0.585586
-0.009519,-0.043094,-0.026011,-0.104172,-0.047605,-0.067290,-0.109877,0.011600,0.500490,0.553655,0.520326,0.589325,0.576911,0.568071,0.688607,0.585809
-0.017315,-0.046016,-0.026161,-0.102647,-0.047106,-0.067701,-0.109717,0.011406,0.501284,0.552358,0.521296,0.590906,0.579942,0.568506,0.687973,0.587445
-0.013149,-0.039325,-0.026243,-0.101574,-0.047813,-0.068785,-0.111045,0.011642,0.498174,0.554194,0.521154,0.592337,0.579358,0.573043,0.690336,0.587157
-0.017012,-0.043724,-0.026566,-0.103939,-0.046544,-0.066514,-0.110382,0.011535,0.501873,0.551685,0.521469,0.596658,0.577654,0.569196,0.688980,0.586666
-0.018492,-0.047714,-0.027103,-0.104973,-0.049139,-0.068162,-0.110470,0.011257,0.496826,0.553904,0.523279,0.599093,0.580277,0.569615,0.689161,0.587136
-0.013489,-0.038803,-0.028027,-0.105190,-0.049042,-0.069619,-0.109140,0.012013,0.494756,0.550206,0.522617,0.594145,0.577145,0.570527,0.687983,0.586702
-0.016712,-0.041527,-0.026674,-0.100685,-0.046970,-0.068593,-0.111710,0.011484,0.493957,0.552945,0.522418,0.591574,0.575285,0.573581,0.689206,0.586569
-0.017193,-0.037529,-0.029220,-0.102670,-0.046328,-0.068467,-0.111266,0.012558,0.503373,0.554188,0.522204,0.595296,0.574699,0.573284,0.687802,0.585983
-0.014121,-0.044952,-0.029222,-0.101146,-0.046826,-0.067351,-0.112737,0.010911,0.496108,0.552346,0.522340,0.592662,0.571643,0.573957,0.688316,0.584714
-0.016931,-0.046760,-0.029574,-0.106876,-0.046192,-0.067064,-0.112181,0.013015,0.499480,0.552174,0.523090,0.600969,0.572465,0.574110,0.689593,0.585185
-0.020229,-0.042037,-0.025071,-0.108533,-0.045348,-0.069089,-0.111239,0.011730,0.491907,0.555164,0.523450,0.597490,0.569817,0.574718,0.688052,0.585171
-0.015523,-0.041406,-0.025382,-0.106865,-0.046779,-0.067909,-0.113416,0.010365,0.487234,0.555243,0.523221,0.595828,0.573331,0.572172,0.688822,0.585728
-0.013634,-0.040126,-0.026484,-0.106553,-0.049424,-0.067627,-0.112004,0.012462,0.496999,0.556452,0.521254,0.594597,0.574536,0.574055,0.689064,0.584731
-0.017512,-0.041003,-0.027456,-0.100395,-0.048600,-0.068488,-0.112866,0.011053,0.492017,0.555257,0.523173,0.590514,0.574680,0.575236,0.688290,0.586576
-0.012249,-0.036327,-0.026900,-0.101861,-0.047425,-0.070128,-0.111158,0.011918,0.491676,0.552946,0.521619,0.595464,0.574109,0.574786,0.689334,0.585134
-0.015949,-0.043069,-0.026764,-0.103255,-0.046232,-0.067556,-0.113114,0.011289,0.499476,0.552788,0.523516,0.594591,0.572817,0.574918,0.689612,0.584994
-0.009109,-0.042749,-0.027143,-0.110410,-0.046887,-0.067857,-0.113667,0.011780,0.504505,0.555699,0.522888,0.599078,0.575605,0.573604,0.690414,0.584590
-0.014371,-0.033097,-0.025335,-0.106654,-0.046151,-0.069152,-0.113716,0.011283,0.497040,0.551891,0.521143,0.598267,0.574490,0.573344,0.689010,0.584591
-0.010644,-0.042461,-0.026712,-0.104728,-0.047152,-0.071168,-0.113104,0.011579,0.498385,0.555548,0.522516,0.599790,0.574810,0.573604,0.688753,0.584697
-0.012019,-0.044839,-0.026977,-0.104971,-0.050058,-0.068063,-0.114161,0.012716,0.491122,0.552151,0.522805,0.598711,0.575579,0.574703,0.687697,0.584311
-0.018831,-0.039907,-0.025500,-0.107581,-0.049613,-0.068892,-0.114074,0.012792,0.497006,0.552045,0.523589,0.595646,0.577933,0.571541,0.689083,0.584668
-0.012409,-0.039688,-0.028635,-0.109973,-0.050786,-0.067301,-0.113733,0.010873,0.501321,0.555345,0.522673,0.594648,0.578947,0.571008,0.687952,0.586606
-0.020018,-0.044724,-0.025943,-0.104756,-0.047695,-0.070348,-0.113669,0.012182,0.501934,0.557022,0.522041,0.595883,0.575340,0.574313,0.690633,0.586855
-0.014083,-0.042442,-0.027880,-0.107790,-0.048965,-0.069700,-0.113357,0.012278,0.503240,0.555209,0.521296,0.598607,0.572156,0.575762,0.689081,0.587641
-0.017886,-0.043179,-0.025922,-0.107800,-0.052098,-0.069603,-0.113552,0.012065,0.496187,0.555711,0.522627,0.596011,0.578495,0.572763,0.690807,0.586711
-0.016907,-0.038562,-0.026079,-0.106028,-0.049518,-0.069268,-0.113194,0.012005,0.493299,0.554148,0.523015,0.594648,0.575892,0.574108,0.688571,0.587493
-0.013658,-0.045413,-0.028788,-0.109876,-0.045084,-0.068876,-0.115074,0.011626,0.499715,0.554677,0.523908,0.598708,0.573315,0.573513,0.689096,0.586882
-0.017322,-0.041122,-0.030786,-0.105523,-0.047188,-0.068554,-0.114803,0.011846,0.499813,0.556441,0.523410,0.596606,0.574321,0.575362,0.689477,0.586857
-0.016557,-0.033443,-0.028834,-0.105758,-0.045951,-0.067480,-0.115263,0.012223,0.498998,0.554145,0.522515,0.596297,0.574402,0.574307,0.689586,0.585527
-0.013776,-0.041623,-0.028857,-0.106398,-0.047976,-0.068955,-0.114524,0.011817,0.496931,0.551883,0.524312,0.599149,0.572295,0.575530,0.689136,0.586071
-0.009834,-0.043814,-0.025182,-0.105238,-0.051284,-0.069310,-0.114877,0.012761,0.496791,0.552313,0.524250,0.597911,0.574286,0.576792,0.688794,0.585291
-0.010485,-0.040335,-0.027382,-0.106006,-0.047653,-0.068317,-0.115710,0.011820,0.500443,0.552679,0.524284,0.597406,0.574665,0.575099,0.689523,0.586857
-0.013607,-0.041212,-0.026723,-0.106093,-0.046518,-0.068112,-0.115196,0.011905,0.501061,0.553082,0.524857,0.595273,0.573211,0.574629,0.691133,0.587195
-0.016262,-0.042086,-0.027035,-0.103594,-0.048089,-0.067525,-0.114725,0.011820,0.494399,0.551306,0.524517,0.596637,0.576479,0.574466,0.689983,0.585962
-0.016626,-0.041918,-0.027897,-0.105387,-0.045361,-0.069000,-0.116423,0.011940,0.495462,0.553643,0.524173,0.599871,0.572784,0.577516,0.690739,0.585915
-0.020806,-0.038605,-0.024696,-0.104800,-0.047249,-0.068260,-0.116469,0.012298,0.495547,0.554534,0.523419,0.597049,0.575236,0.574679,0.690293,0.586543
-0.015968,-0.042998,-0.026509,-0.104294,-0.046528,-0.066048,-0.116503,0.012177,0.491984,0.552907,0.520873,0.593147,0.570977,0.575020,0.690474,0.585823
-0.012381,-0.040950,-0.025473,-0.101029,-0.048096,-0.068191,-0.115368,0.012397,0.496234,0.554983,0.521695,0.594017,0.570102,0.577127,0.688463,0.586509
-0.011897,-0.041481,-0.028741,-0.106230,-0.049342,-0.066610,-0.118202,0.012888,0.499755,0.558120,0.523062,0.596035,0.573425,0.577245,0.690762,0.584625
-0.011600,-0.041802,-0.024733,-0.105992,-0.047449,-0.070532,-0.117533,0.012513,0.496422,0.557678,0.522523,0.595358,0.569769,0.579719,0.689699,0.585881
-0.012243,-0.039002,-0.027019,-0.103972,-0.048553,-0.067397,-0.117597,0.012452,0.496186,0.554314,0.522429,0.596010,0.570074,0.578332,0.689640,0.584239
-0.019252,-0.040622,-0.026063,-0.106658,-0.046192,-0.069130,-0.118248,0.012308,0.493378,0.554818,0.522015,0.597595,0.568734,0.579477,0.688677,0.586207
-0.015246,-0.038904,-0.027320,-0.108357,-0.046834,-0.067166,-0.118443,0.011972,0.490189,0.554694,0.523530,0.604077,0.568795,0.574646,0.691340,0.585205
-0.005570,-0.039785,-0.026619,-0.107834,-0.047414,-0.065725,-0.118462,0.012639,0.496362,0.554957,0.525003,0.599367,0.571287,0.574144,0.691099,0.583815
-0.020921,-0.040090,-0.027262,-0.104982,-0.048602,-0.068251,-0.116662,0.013058,0.494762,0.553611,0.522575,0.594689,0.570183,0.573067,0.689281,0.583631
-0.014754,-0.040651,-0.024870,-0.102268,-0.045177,-0.065736,-0.120092,0.013247,0.500353,0.555827,0.520183,0.596260,0.571861,0.573068,0.690072,0.582577
-0.013343,-0.036954,-0.026216,-0.106543,-0.044304,-0.069031,-0.117161,0.010540,0.494338,0.555328,0.523284,0.602647,0.571179,0.576681,0.688419,0.586991
-0.013047,-0.037224,-0.026051,-0.104975,-0.050344,-0.067389,-0.116926,0.011381,0.493939,0.550409,0.523250,0.597689,0.572046,0.574735,0.687654,0.584005
-0.008407,-0.039327,-0.026618,-0.105132,-0.047542,-0.067953,-0.118477,0.011786,0.493308,0.554871,0.524660,0.597161,0.575267,0.574662,0.688306,0.584360
