1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.000633,0.000058,-0.000010,0.000050,-0.000026,-0.000046,0.000000,-0.000049,0.008416,0.002708,0.005549,0.002990,0.004098,0.004338,0.000741,0.003268
-0.000651,-0.000161,-0.000036,-0.000049,0.000011,0.000005,0.000008,0.000031,0.009368,0.003817,0.002911,0.003773,0.001516,0.004659,0.001348,0.002392
0.000470,0.000114,-0.000088,-0.000021,-0.000021,-0.000022,-0.000000,-0.000055,0.007943,0.007015,0.005833,0.004105,0.003739,0.004189,0.000412,0.002048
0.000326,0.000031,0.000014,-0.000015,-0.000017,-0.000018,-0.000000,0.000031,0.007512,0.003312,0.006597,0.003993,0.004990,0.003015,0.000470,0.003326
0.000326,0.000024,0.000022,-0.000033,-0.000007,0.000030,0.000001,-0.000031,0.008230,0.003636,0.004341,0.004292,0.005273,0.003540,0.001076,0.002692
0.000145,0.000098,-0.000011,-0.000009,-0.000018,-0.000002,-0.000001,0.000018,0.010086,0.006686,0.006641,0.004379,0.002345,0.003982,0.000456,0.002227
0.000398,-0.000011,-0.000035,-0.000000,-0.000024,-0.000032,-0.000002,-0.000006,0.008629,0.003658,0.003715,0.003462,0.004244,0.003850,0.001229,0.002962
0.000669,0.000032,-0.000078,0.000021,-0.000016,0.000024,0.000000,-0.000006,0.011964,0.005226,0.007339,0.004585,0.003487,0.003867,0.000421,0.000618
-0.000036,-0.000039,0.000019,-0.000037,-0.000007,-0.000004,0.000001,-0.000018,0.011840,0.006133,0.007094,0.006218,0.002200,0.002628,0.000742,0.002048
-0.000651,-0.000108,0.000049,-0.000013,0.000004,-0.000001,0.000000,0.000055,0.009368,0.004846,0.006435,0.003101,0.004815,0.003688,0.000569,0.003088
-0.000416,-0.000056,-0.000004,-0.000001,0.000014,0.000021,-0.000000,0.000012,0.011785,0.004203,0.001943,0.002600,0.004151,0.003576,0.000390,0.002471
-0.000072,0.000122,-0.000007,-0.000028,0.000015,-0.000012,-0.000002,-0.000049,0.011152,0.003752,0.004205,0.004094,0.003727,0.004146,0.001365,0.003906
-0.001157,-0.000016,-0.000012,-0.000008,0.000022,0.000004,0.000001,-0.000073,0.010782,0.005787,0.003623,0.004845,0.004896,0.004265,0.000532,0.002310
0.000452,0.000057,0.000015,0.000017,-0.000001,0.000017,0.000000,-0.000031,0.009907,0.004915,0.003855,0.003833,0.001780,0.004767,0.000569,0.002692
-0.000398,0.000109,0.000025,-0.000039,-0.000007,-0.000008,0.000000,-0.000024,0.008088,0.003069,0.005899,0.004219,0.003412,0.003799,0.001698,0.002311
0.000000,-0.000143,0.000056,-0.000011,0.000021,0.000005,0.000000,0.000006,0.008506,0.004564,0.004838,0.005929,0.002952,0.001268,0.000561,0.001381
0.000741,0.000123,0.000008,-0.000055,-0.000029,-0.000007,-0.000001,0.000024,0.010227,0.005018,0.004538,0.004840,0.005076,0.001395,0.000557,0.001953
0.000109,-0.000017,0.000075,-0.000003,-0.000029,0.000009,0.000000,-0.000031,0.008372,0.005612,0.006455,0.003573,0.005061,0.005086,0.000467,0.003548
-0.000579,0.000054,0.000031,0.000019,0.000027,0.000009,0.000002,-0.000012,0.007496,0.003382,0.006892,0.003644,0.004117,0.004165,0.001091,0.002311
0.000181,-0.000183,-0.000021,0.000003,0.000006,0.000019,0.000000,0.000012,0.009145,0.005149,0.002726,0.003726,0.001141,0.002313,0.000427,0.003706
0.000018,0.000100,0.000041,-0.000001,0.000002,0.000046,0.000000,0.000006,0.008960,0.004333,0.003549,0.003373,0.003948,0.004902,0.000374,0.001381
0.000217,-0.000188,-0.000001,0.000022,-0.000006,0.000003,0.000000,-0.000006,0.011048,0.007196,0.001863,0.003677,0.003958,0.003034,0.000574,0.001634
0.000163,0.000008,-0.000063,-0.000003,0.000004,-0.000004,0.000000,0.000000,0.009686,0.003387,0.005810,0.004535,0.001992,0.004162,0.000585,0.001747
-0.000018,0.000075,-0.000039,0.000035,-0.000020,0.000017,-0.000003,0.000006,0.010580,0.003689,0.007167,0.005257,0.002957,0.003490,0.001572,0.001634
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000058,0.000000,0.000022,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000041,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000041,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000058,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000041,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000041,0.000031,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
