1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.012310,-0.019781,-0.023347,-0.075094,-0.029004,-0.068279,-0.086928,-0.003553,0.633035,0.609359,0.595869,0.625393,0.604006,0.613922,0.691591,0.634743
-0.014569,-0.020308,-0.022922,-0.074555,-0.028786,-0.067996,-0.086905,-0.003757,0.633396,0.609650,0.596195,0.625667,0.604393,0.614254,0.691644,0.635465
-0.013784,-0.020767,-0.021989,-0.074997,-0.029768,-0.067695,-0.087116,-0.004012,0.632074,0.609611,0.596715,0.625764,0.604807,0.614552,0.691733,0.636250
-0.011962,-0.020639,-0.022678,-0.074189,-0.029202,-0.067764,-0.087176,-0.003944,0.630404,0.609782,0.597224,0.626066,0.605261,0.614715,0.691778,0.636314
-0.011921,-0.019830,-0.022892,-0.074217,-0.028976,-0.067457,-0.087171,-0.003856,0.630033,0.610094,0.597665,0.626383,0.605551,0.614932,0.691741,0.635933
-0.014322,-0.019716,-0.023089,-0.074247,-0.028651,-0.067107,-0.087185,-0.004103,0.635323,0.610634,0.598358,0.626599,0.605859,0.615329,0.691858,0.636576
-0.015267,-0.020317,-0.023755,-0.072893,-0.029065,-0.066569,-0.087082,-0.004500,0.631387,0.610434,0.598550,0.627005,0.606039,0.615755,0.692015,0.636883
-0.015692,-0.019228,-0.023131,-0.072453,-0.028654,-0.066159,-0.087101,-0.004054,0.634141,0.609776,0.598582,0.627074,0.606218,0.616032,0.691959,0.637323
-0.012282,-0.019637,-0.023107,-0.072373,-0.028075,-0.066038,-0.087108,-0.003873,0.633751,0.610378,0.598863,0.627382,0.606366,0.616285,0.691997,0.637669
-0.014450,-0.019269,-0.023040,-0.072860,-0.028188,-0.066086,-0.087168,-0.004207,0.634352,0.610555,0.599081,0.627505,0.606462,0.616600,0.692082,0.638163
-0.013899,-0.018808,-0.023743,-0.072597,-0.028164,-0.066124,-0.087113,-0.004149,0.633620,0.610340,0.599385,0.627545,0.606748,0.616654,0.692092,0.638117
-0.015527,-0.018643,-0.023299,-0.072594,-0.027797,-0.065973,-0.087328,-0.004208,0.635392,0.609940,0.599468,0.627665,0.606911,0.616814,0.692129,0.637567
-0.015527,-0.018642,-0.023300,-0.072595,-0.027797,-0.065974,-0.087328,-0.004208,0.635392,0.609937,0.599469,0.627666,0.606911,0.616815,0.692129,0.637567
-0.015527,-0.018642,-0.023300,-0.072595,-0.027797,-0.065974,-0.087328,-0.004208,0.635392,0.609936,0.599469,0.627667,0.606911,0.616815,0.692129,0.637567
-0.015527,-0.018643,-0.023300,-0.072596,-0.027798,-0.065974,-0.087328,-0.004208,0.635392,0.609937,0.599467,0.627667,0.606912,0.616814,0.692129,0.637567
-0.015548,-0.018643,-0.023300,-0.072596,-0.027798,-0.065974,-0.087328,-0.004202,0.635378,0.609938,0.599468,0.627667,0.606911,0.616814,0.692129,0.637565
-0.015548,-0.018643,-0.023300,-0.072596,-0.027799,-0.065975,-0.087329,-0.004202,0.635378,0.609937,0.599469,0.627667,0.606911,0.616815,0.692129,0.637565
-0.015548,-0.018641,-0.023301,-0.072596,-0.027799,-0.065975,-0.087329,-0.004202,0.635378,0.609938,0.599469,0.627668,0.606911,0.616815,0.692129,0.637565
-0.015548,-0.018641,-0.023301,-0.072596,-0.027799,-0.065976,-0.087329,-0.004202,0.635378,0.609936,0.599470,0.627667,0.606911,0.616815,0.692129,0.637565
-0.015548,-0.018642,-0.023301,-0.072597,-0.027799,-0.065976,-0.087329,-0.004202,0.635378,0.609937,0.599469,0.627667,0.606911,0.616815,0.692128,0.637565
-0.015530,-0.018644,-0.023301,-0.072597,-0.027799,-0.065976,-0.087330,-0.004196,0.635360,0.609938,0.599469,0.627667,0.606911,0.616815,0.692128,0.637571
-0.015530,-0.018643,-0.023302,-0.072597,-0.027799,-0.065976,-0.087330,-0.004196,0.635360,0.609938,0.599469,0.627667,0.606911,0.616815,0.692128,0.637571
-0.015530,-0.018643,-0.023302,-0.072597,-0.027800,-0.065976,-0.087330,-0.004196,0.635360,0.609939,0.599469,0.627667,0.606910,0.616815,0.692128,0.637571
-0.015530,-0.018644,-0.023302,-0.072597,-0.027800,-0.065976,-0.087331,-0.004196,0.635360,0.609939,0.599469,0.627667,0.606911,0.616815,0.692128,0.637571
-0.015530,-0.018644,-0.023302,-0.072597,-0.027801,-0.065977,-0.087331,-0.004196,0.635360,0.609938,0.599469,0.627667,0.606911,0.616815,0.692128,0.637571
-0.015530,-0.018645,-0.023303,-0.072598,-0.027801,-0.065977,-0.087331,-0.004202,0.635360,0.609940,0.599469,0.627666,0.606911,0.616815,0.692128,0.637579
-0.015530,-0.018646,-0.023304,-0.072598,-0.027801,-0.065978,-0.087331,-0.004202,0.635360,0.609939,0.599470,0.627667,0.606911,0.616815,0.692128,0.637579
-0.015530,-0.018647,-0.023303,-0.072598,-0.027801,-0.065978,-0.087331,-0.004202,0.635360,0.609940,0.599470,0.627668,0.606911,0.616815,0.692127,0.637579
-0.015530,-0.018648,-0.023305,-0.072599,-0.027801,-0.065978,-0.087332,-0.004202,0.635360,0.609941,0.599471,0.627668,0.606911,0.616815,0.692127,0.637579
-0.015530,-0.018648,-0.023304,-0.072599,-0.027801,-0.065978,-0.087332,-0.004202,0.635360,0.609941,0.599470,0.627668,0.606911,0.616815,0.692127,0.637579
-0.015530,-0.018647,-0.023304,-0.072599,-0.027801,-0.065979,-0.087332,-0.004202,0.635360,0.609941,0.599470,0.627668,0.606911,0.616815,0.692127,0.637579
-0.015530,-0.018646,-0.023305,-0.072599,-0.027801,-0.065979,-0.087332,-0.004202,0.635360,0.609941,0.599469,0.627668,0.606912,0.616816,0.692127,0.637579
